user_id,user_name,batch_no,date,ctr_notification,notification_duration,notification_conversion,notification_dropoff,notification_nps,ctr_liveclass,liveclass_duration,liveclass_conversion,liveclass_dropoff,liveclass_nps,ctr_classroom,classroom_duration,classroom_conversion,classroom_dropoff,classroom_nps,ctr_curriculum,curriculum_duration,curriculum_conversion,curriculum_dropoff,curriculum_nps,ctr_shortcourses,shortcourses_duration,shortcourses_conversion,shortcourses_dropoff,shortcourses_nps,ctr_masterclass,masterclass_duration,masterclass_conversion,masterclass_dropoff,masterclass_nps,ctr_bookmentor,bookmentor_duration,bookmentor_conversion,bookmentor_dropoff,bookmentor_nps,ctr_doubtsession,doubtsession_duration,doubtsession_conversion,doubtsession_dropoff,doubtsession_nps,ctr_assignments,assignments_duration,assignments_conversion,assignments_dropoff,assignments_nps,ctr_resources,resources_duration,resources_conversion,resources_dropoff,resources_nps,ctr_recordings,recordings_duration,recordings_conversion,recordings_dropoff,recordings_nps,ctr_codingwindow,codingwindow_duration,codingwindow_conversion,codingwindow_dropoff,codingwindow_nps,ctr_questionbank,questionbank_duration,questionbank_conversion,questionbank_dropoff,questionbank_nps,ctr_helpticket,helpticket_duration,helpticket_conversion,helpticket_dropoff,helpticket_nps,ctr_referfriend,referfriend_duration,referfriend_conversion,referfriend_dropoff,referfriend_nps
1224,User_1224,B004,2024-03-14,0.222,114.1,0,1,,0.579,16.6,1,0,,0.095,87.8,0,1,,0.337,81.6,0,1,,0.525,29.8,0,1,,0.332,48.9,1,0,,0.893,48.0,0,1,,0.268,18.9,0,1,,0.813,105.3,0,1,,0.842,42.8,0,1,,0.963,15.4,0,1,,0.556,29.4,1,0,,0.629,40.7,0,1,,0.27,91.2,1,0,,0.581,73.6,0,1,
1224,User_1224,B011,2024-03-16,0.979,85.0,1,0,62.0,0.821,80.9,1,0,,0.607,13.4,0,1,,0.2,91.4,0,1,,0.866,41.6,0,1,70.0,0.886,117.2,1,0,,0.418,97.7,0,1,,0.833,40.6,1,0,,0.288,81.8,0,1,,0.76,33.4,0,1,,0.682,49.7,0,1,,0.521,108.5,1,0,,0.189,20.5,1,0,,0.91,22.6,1,0,,0.321,63.5,0,1,
1224,User_1224,B012,2024-03-19,0.679,90.1,0,1,,0.452,53.7,1,0,,0.085,85.8,0,1,,0.831,89.5,0,1,,0.619,115.7,1,0,,0.419,96.3,1,0,,0.937,110.5,1,0,,0.939,28.5,1,0,,0.616,98.9,0,1,,0.829,80.7,1,0,,0.822,91.6,1,0,,0.526,12.6,0,1,38.0,0.187,99.7,1,0,,0.083,13.4,1,0,,0.695,4.5,0,1,
1224,User_1224,B014,2024-03-19,0.619,59.0,1,0,,0.118,18.1,1,0,,0.608,116.5,0,1,,0.465,7.5,1,0,,0.785,45.2,0,1,91.0,0.251,43.8,0,1,,0.637,84.6,0,1,,0.925,74.8,1,0,,0.009,24.0,1,0,,0.66,114.1,0,1,,0.779,80.1,1,0,,0.129,82.1,0,1,,0.26,84.2,0,1,,0.426,28.0,0,1,91.0,0.239,19.4,1,0,
1224,User_1224,B014,2024-03-22,0.505,105.9,0,1,,0.832,82.5,1,0,,0.356,97.4,1,0,,0.41,100.0,0,1,,0.378,32.5,1,0,,0.219,94.4,0,1,,0.355,85.4,0,1,,0.834,89.3,0,1,,0.632,29.3,0,1,,0.167,35.5,1,0,,0.482,104.8,0,1,,0.18,78.3,0,1,,0.867,1.0,1,0,,0.479,104.7,0,1,,0.97,27.0,0,1,
1224,User_1224,B017,2024-03-25,0.74,4.0,0,1,4.0,0.798,79.4,1,0,,0.282,17.0,0,1,,0.247,87.9,0,1,,0.537,43.9,0,1,,0.952,58.2,0,1,,0.924,100.0,0,1,,0.743,108.0,1,0,10.0,0.213,51.9,0,1,,0.685,59.7,0,1,31.0,0.068,76.0,0,1,,0.979,26.6,1,0,,0.335,47.3,1,0,,0.211,24.4,1,0,,0.755,84.2,0,1,
1224,User_1224,B017,2024-03-29,0.748,27.8,0,1,23.0,0.6,64.8,0,1,,0.276,102.7,0,1,,0.629,68.5,1,0,,0.172,31.9,1,0,,0.803,88.5,1,0,56.0,0.57,111.3,1,0,,0.117,4.4,0,1,,0.958,50.1,0,1,,0.684,79.5,1,0,,0.871,33.8,1,0,,0.456,104.2,1,0,,0.613,29.1,0,1,,0.929,16.9,1,0,,0.514,34.4,1,0,94.0
1225,User_1225,B008,2024-03-03,0.774,37.4,1,0,22.0,0.766,1.3,1,0,,0.308,51.7,0,1,,0.182,7.7,0,1,,0.418,30.2,1,0,,0.489,82.1,0,1,,0.827,90.7,0,1,,0.654,15.2,0,1,,0.073,108.3,1,0,,0.445,43.3,1,0,,0.2,29.7,0,1,,0.974,16.6,1,0,,0.487,46.5,0,1,,0.236,13.2,0,1,21.0,0.234,95.2,1,0,
1225,User_1225,B016,2024-03-04,0.656,3.8,0,1,,0.351,95.8,1,0,,0.197,54.5,0,1,,0.233,42.0,0,1,,0.927,108.1,1,0,8.0,0.352,8.2,0,1,,0.995,60.9,0,1,,0.264,44.8,1,0,,0.204,23.5,1,0,15.0,0.716,112.6,1,0,99.0,0.132,15.5,0,1,23.0,0.775,61.1,0,1,,0.7,34.3,1,0,,0.588,4.3,1,0,,0.246,93.9,1,0,
1225,User_1225,B011,2024-03-06,0.167,80.6,1,0,,0.263,94.5,0,1,,0.994,115.7,1,0,52.0,0.955,85.7,0,1,,0.727,17.6,0,1,,0.557,92.9,0,1,,0.718,100.6,1,0,,0.549,60.1,0,1,,0.444,48.0,1,0,,0.726,18.7,0,1,,0.968,40.5,1,0,,0.453,35.4,1,0,,0.961,71.1,1,0,,0.514,32.3,0,1,,0.269,41.5,1,0,
1225,User_1225,B004,2024-03-09,0.528,23.1,1,0,,0.935,3.2,1,0,,0.528,44.4,0,1,8.0,0.887,54.3,0,1,,0.753,29.4,1,0,,0.965,22.6,1,0,,0.556,55.1,1,0,,0.13,67.5,1,0,,0.222,98.1,1,0,67.0,0.561,40.9,0,1,,0.673,21.0,1,0,,0.625,1.3,1,0,,0.772,68.0,1,0,,0.359,79.1,1,0,,0.727,1.1,1,0,
1225,User_1225,B008,2024-03-11,0.887,91.1,0,1,,0.674,93.9,1,0,62.0,0.529,53.2,0,1,,0.358,109.8,1,0,,0.28,69.5,0,1,,0.743,54.0,0,1,,0.732,80.7,0,1,,0.609,65.2,1,0,,0.279,93.3,0,1,,0.412,72.9,1,0,,0.174,42.5,0,1,,0.951,63.1,0,1,,0.098,70.7,1,0,,0.866,100.5,0,1,,0.595,65.4,0,1,
1225,User_1225,B011,2024-03-13,0.965,40.9,0,1,,0.444,86.4,0,1,,0.079,88.4,1,0,,0.522,86.3,1,0,,0.746,54.0,0,1,,0.164,90.1,0,1,,0.59,115.0,1,0,,0.993,34.4,1,0,78.0,0.324,14.7,1,0,,0.249,51.4,1,0,,0.346,115.0,0,1,,0.144,96.4,0,1,,0.734,119.5,1,0,,0.252,68.7,0,1,,0.659,85.3,0,1,
1225,User_1225,B012,2024-03-17,0.543,4.9,1,0,,0.271,44.7,1,0,,0.97,82.9,1,0,,0.498,11.5,1,0,,0.354,6.9,0,1,,0.055,79.3,0,1,,0.102,108.6,1,0,,0.207,34.3,0,1,,0.267,25.2,1,0,,0.883,111.2,0,1,,0.865,5.9,0,1,,0.35,94.0,1,0,,0.119,74.4,0,1,,0.208,54.2,0,1,,0.327,36.3,0,1,
1225,User_1225,B014,2024-03-22,0.821,82.2,0,1,,0.061,9.3,0,1,,0.239,89.9,0,1,12.0,0.83,34.7,1,0,,0.324,10.2,1,0,,0.958,42.9,1,0,,0.019,39.5,0,1,,0.744,79.3,0,1,,0.802,108.7,0,1,,0.498,58.7,1,0,,0.167,49.1,1,0,,0.349,65.7,1,0,,0.223,11.4,0,1,,0.355,14.3,0,1,,0.289,35.5,0,1,
1225,User_1225,B002,2024-03-25,0.293,42.4,0,1,,0.602,106.5,0,1,,0.264,117.7,1,0,,0.766,30.7,0,1,,0.724,39.1,0,1,,0.112,86.0,0,1,,0.208,6.3,1,0,,0.079,59.8,1,0,,0.671,9.8,0,1,,0.201,102.4,0,1,,0.118,28.9,1,0,,0.559,63.6,1,0,,0.718,67.9,0,1,,0.853,63.3,0,1,,0.467,65.1,0,1,34.0
1225,User_1225,B019,2024-03-25,0.685,119.4,1,0,44.0,0.821,23.0,0,1,,0.694,63.1,1,0,,0.005,79.1,1,0,,0.673,67.4,1,0,,0.112,8.6,1,0,,0.511,81.9,1,0,,0.978,41.0,0,1,,0.823,80.3,1,0,,0.728,25.0,1,0,,0.833,103.9,1,0,,0.293,69.8,0,1,,0.482,62.7,1,0,,0.745,59.3,0,1,,0.258,44.4,1,0,
1225,User_1225,B007,2024-03-25,0.453,16.6,1,0,,0.257,61.2,1,0,,0.627,21.1,0,1,,0.426,84.0,0,1,,0.261,98.1,1,0,,0.354,40.9,0,1,,0.134,45.7,1,0,,0.686,71.5,1,0,,0.33,91.4,0,1,,0.559,54.9,0,1,,0.136,73.0,1,0,63.0,0.798,46.2,0,1,,0.808,75.1,0,1,,0.87,50.9,0,1,,0.194,48.6,1,0,
1225,User_1225,B009,2024-03-26,0.884,43.4,1,0,,0.084,35.6,0,1,,0.738,88.5,1,0,,0.048,58.5,1,0,,0.127,2.8,1,0,,0.08,83.4,0,1,,0.944,2.5,1,0,,0.06,111.2,0,1,,0.169,20.4,1,0,,0.277,23.4,1,0,,0.941,40.7,0,1,,0.509,108.6,0,1,,0.027,75.5,1,0,,0.778,103.1,0,1,,0.044,6.3,1,0,
1225,User_1225,B006,2024-03-26,0.624,62.0,0,1,,0.087,33.1,0,1,,0.824,113.5,0,1,,0.143,76.7,0,1,,0.115,89.4,1,0,,0.877,111.4,0,1,80.0,0.644,72.1,0,1,,0.177,46.3,0,1,,0.706,45.4,0,1,74.0,0.972,94.5,1,0,,0.978,55.6,0,1,,0.023,42.1,1,0,,0.893,63.6,0,1,,0.219,90.1,1,0,,0.219,12.9,0,1,
1225,User_1225,B014,2024-03-27,0.653,56.9,0,1,76.0,0.239,83.7,1,0,,0.053,7.0,1,0,,0.49,79.2,0,1,,0.35,19.9,1,0,,0.881,42.8,0,1,,0.767,114.8,1,0,,0.176,44.0,0,1,,0.366,34.8,1,0,,0.315,114.5,1,0,,0.63,86.2,0,1,,0.879,40.0,0,1,,0.452,63.7,1,0,,0.563,44.4,1,0,,0.32,60.1,0,1,
1225,User_1225,B006,2024-03-31,0.775,63.6,1,0,,0.667,113.4,0,1,,0.7,99.7,1,0,72.0,0.732,41.6,1,0,,0.907,2.0,1,0,,0.668,114.7,1,0,,0.489,22.9,1,0,,0.662,25.2,1,0,,0.715,34.2,0,1,,0.575,90.4,0,1,,0.307,72.2,1,0,,0.004,41.5,0,1,,0.784,17.8,0,1,,0.713,54.5,1,0,,0.296,65.6,0,1,
1226,User_1226,B018,2024-03-01,0.684,86.3,1,0,,0.14,55.4,0,1,,0.244,13.4,1,0,,0.969,117.9,1,0,,0.918,9.7,0,1,,0.135,112.3,0,1,,0.021,14.9,0,1,99.0,0.988,17.4,1,0,,0.322,28.3,0,1,,0.332,90.0,0,1,,0.149,51.1,0,1,5.0,0.58,25.7,0,1,,0.692,107.2,0,1,,0.136,96.9,0,1,,0.991,47.3,0,1,
1226,User_1226,B007,2024-03-03,0.414,69.4,0,1,,0.963,66.2,1,0,,0.244,59.1,0,1,,0.885,102.6,0,1,,0.82,106.5,1,0,,0.814,68.7,0,1,,0.166,101.5,1,0,,0.975,8.9,1,0,,0.201,91.1,0,1,,0.254,28.9,1,0,,0.308,111.3,0,1,,0.038,7.0,1,0,,0.189,22.4,1,0,,0.002,107.1,0,1,,0.46,7.3,1,0,
1226,User_1226,B018,2024-03-04,0.437,91.8,1,0,,0.053,76.9,0,1,,0.96,53.0,0,1,,0.124,12.6,1,0,,0.231,93.2,1,0,,0.316,92.1,1,0,,0.676,71.7,0,1,,0.34,86.0,1,0,,0.209,116.7,0,1,,0.976,74.7,0,1,,0.072,99.9,1,0,,0.402,115.4,1,0,,0.044,20.6,1,0,,0.02,16.6,0,1,,0.449,3.7,0,1,
1226,User_1226,B015,2024-03-04,0.11,29.0,1,0,,0.619,72.4,1,0,,0.724,35.2,1,0,,0.261,72.5,0,1,,0.418,1.1,0,1,,0.218,110.3,0,1,,0.422,103.4,0,1,,0.107,78.7,1,0,,0.231,62.1,0,1,,0.928,106.9,1,0,54.0,0.961,49.4,0,1,,0.05,89.6,1,0,28.0,0.997,82.4,1,0,28.0,0.898,110.2,1,0,,0.883,73.5,0,1,
1226,User_1226,B005,2024-03-08,0.509,19.3,0,1,,0.974,12.2,1,0,,0.305,100.4,0,1,,0.388,86.4,0,1,,0.039,80.7,1,0,,0.992,36.1,0,1,,0.385,42.2,1,0,,0.796,36.3,0,1,,0.909,115.7,1,0,,0.076,24.6,1,0,,0.74,35.9,1,0,,0.077,35.1,1,0,,0.187,29.8,0,1,,0.331,35.1,0,1,,0.691,43.8,1,0,
1226,User_1226,B020,2024-03-09,0.571,117.1,0,1,,0.84,98.7,1,0,,0.595,99.2,0,1,,0.844,39.3,1,0,,0.122,65.5,1,0,,0.301,56.7,1,0,,0.286,10.9,1,0,,0.56,22.7,1,0,,0.234,94.9,0,1,,0.234,73.2,1,0,,0.162,18.2,0,1,,0.167,60.2,0,1,,0.581,75.0,0,1,,0.867,34.2,0,1,88.0,0.662,99.9,0,1,
1226,User_1226,B018,2024-03-09,0.86,9.4,1,0,,0.085,55.3,1,0,,0.218,98.1,0,1,,0.122,51.7,1,0,,0.067,64.9,0,1,,0.219,31.5,0,1,,0.786,119.6,1,0,,0.228,87.4,1,0,,0.603,99.0,1,0,,0.508,27.6,0,1,,0.279,63.5,0,1,,0.072,64.2,0,1,,0.757,79.6,1,0,,0.434,66.1,0,1,,0.667,20.9,0,1,
1226,User_1226,B005,2024-03-09,0.331,38.0,0,1,,0.669,60.0,0,1,,0.526,82.9,1,0,,0.185,13.7,0,1,,0.18,12.3,1,0,,0.655,24.9,1,0,,0.705,71.3,1,0,,0.129,53.3,0,1,,0.384,9.2,0,1,,0.007,79.8,0,1,,0.749,100.7,1,0,,0.994,1.2,0,1,53.0,0.472,27.0,1,0,71.0,0.37,106.3,0,1,,0.01,116.9,0,1,
1226,User_1226,B002,2024-03-11,0.744,28.8,0,1,,0.531,53.2,0,1,,0.229,1.6,0,1,,0.616,110.0,1,0,,0.543,20.2,0,1,,0.667,83.8,0,1,,0.802,106.7,1,0,,0.437,58.8,1,0,,0.039,64.2,1,0,,0.945,49.0,1,0,,0.916,39.8,1,0,93.0,0.544,119.3,1,0,,0.948,79.3,0,1,89.0,0.429,97.6,0,1,,0.326,93.2,0,1,33.0
1226,User_1226,B011,2024-03-12,0.671,20.3,1,0,,0.12,68.8,1,0,12.0,0.875,117.1,0,1,,0.12,28.2,0,1,91.0,0.627,23.2,0,1,,0.886,37.9,1,0,,0.684,96.2,0,1,,0.235,44.9,0,1,,0.46,10.7,1,0,,0.238,69.8,1,0,,0.076,76.6,0,1,,0.55,45.8,1,0,9.0,0.167,12.9,0,1,,0.53,31.7,0,1,,0.862,53.4,1,0,
1226,User_1226,B009,2024-03-12,0.701,31.4,0,1,,0.19,82.1,0,1,,0.213,61.4,1,0,,0.794,43.9,0,1,,0.234,13.6,1,0,,0.511,94.5,1,0,,0.734,108.3,0,1,,0.65,111.1,1,0,64.0,0.999,83.0,1,0,,0.653,6.5,1,0,,0.633,19.0,0,1,,0.883,91.0,1,0,,0.701,44.1,0,1,,0.561,116.9,0,1,,0.349,26.8,1,0,
1226,User_1226,B007,2024-03-16,0.836,32.8,1,0,,0.935,12.5,1,0,,0.601,89.4,1,0,,0.76,55.2,0,1,83.0,0.451,107.2,0,1,,0.605,6.0,0,1,,0.933,64.8,1,0,,0.791,100.4,1,0,,0.237,115.5,1,0,,0.603,89.6,1,0,,0.878,77.1,1,0,,0.535,104.5,1,0,,0.609,119.0,1,0,,0.329,113.8,1,0,,0.13,39.9,1,0,
1226,User_1226,B018,2024-03-26,0.342,17.4,0,1,,0.48,4.3,1,0,,0.57,75.2,0,1,78.0,0.314,103.2,1,0,,0.469,106.7,1,0,,0.228,69.9,0,1,,0.679,27.4,0,1,,0.367,65.9,1,0,,0.113,65.2,1,0,,0.452,43.0,1,0,56.0,0.274,77.0,1,0,,0.005,59.2,0,1,,0.64,109.3,0,1,,0.587,60.3,1,0,,0.711,28.3,1,0,
1226,User_1226,B017,2024-03-31,0.313,12.6,0,1,,0.116,13.7,0,1,,0.274,67.0,0,1,,0.24,67.6,0,1,,0.565,97.9,0,1,,0.68,81.5,1,0,,0.046,37.0,1,0,,0.785,54.6,0,1,,0.832,93.6,0,1,,0.823,85.7,0,1,,0.733,14.0,1,0,,0.801,12.0,0,1,,0.143,54.7,1,0,,0.358,65.9,0,1,,0.173,68.4,0,1,
1227,User_1227,B012,2024-03-03,0.109,12.9,1,0,,0.487,112.3,0,1,,0.016,14.7,0,1,,0.197,9.0,1,0,,0.194,85.5,1,0,,0.586,90.0,1,0,,0.934,30.5,1,0,,0.667,105.7,0,1,,0.509,25.0,0,1,,0.797,73.4,0,1,,0.543,83.6,0,1,,0.754,65.1,1,0,,0.217,66.2,0,1,,0.437,55.6,0,1,,0.976,105.4,1,0,
1227,User_1227,B013,2024-03-06,0.343,10.3,1,0,,0.914,105.2,0,1,,0.527,78.7,0,1,,0.598,75.1,0,1,,0.354,39.8,0,1,,0.699,93.2,0,1,,0.543,107.3,0,1,,0.395,19.2,0,1,,0.36,47.9,1,0,,0.906,77.3,0,1,,0.542,5.6,0,1,,0.151,64.7,0,1,,0.602,44.4,0,1,,0.811,89.1,0,1,,0.067,9.4,1,0,
1227,User_1227,B015,2024-03-11,0.457,51.9,1,0,,0.878,6.6,1,0,,0.359,9.5,1,0,,0.9,65.7,1,0,,0.41,117.0,1,0,,0.797,74.1,1,0,,0.878,86.5,1,0,,0.598,110.4,0,1,,0.227,51.3,0,1,,0.634,93.5,0,1,,0.303,105.0,1,0,,0.133,21.8,0,1,,0.063,82.1,0,1,29.0,0.991,29.7,0,1,,0.617,5.1,1,0,
1227,User_1227,B005,2024-03-12,0.32,57.0,1,0,11.0,0.298,68.9,0,1,,0.287,28.8,1,0,,0.263,71.9,0,1,,0.136,69.9,0,1,,0.839,18.7,0,1,,0.97,50.2,0,1,,0.365,58.7,1,0,,0.93,47.7,1,0,,0.344,118.3,1,0,,0.553,117.6,1,0,,0.731,53.3,0,1,,0.211,72.0,0,1,,0.586,20.9,0,1,,0.774,66.0,0,1,59.0
1227,User_1227,B017,2024-03-12,0.75,86.8,1,0,,0.505,22.0,0,1,,0.142,86.4,1,0,,0.619,65.3,1,0,,0.542,72.3,0,1,,0.705,38.0,1,0,,0.64,62.7,0,1,,0.378,9.8,1,0,,0.203,38.7,1,0,,0.179,68.1,1,0,,0.157,9.1,0,1,,0.988,28.8,1,0,,0.311,14.9,0,1,,0.974,6.7,0,1,62.0,0.92,31.2,1,0,
1227,User_1227,B006,2024-03-17,0.864,100.7,0,1,,0.476,52.5,1,0,24.0,0.863,20.4,1,0,84.0,0.699,78.9,0,1,,0.504,96.3,0,1,,0.0,65.0,0,1,,0.77,40.6,1,0,,0.368,22.9,1,0,,0.116,65.7,0,1,,0.058,110.8,0,1,,0.282,60.5,0,1,,0.059,85.0,1,0,,0.678,67.7,0,1,,0.605,4.0,1,0,,0.674,86.5,1,0,
1227,User_1227,B020,2024-03-22,0.761,38.5,1,0,,0.209,19.8,1,0,,0.653,94.7,1,0,,0.757,67.7,1,0,,0.896,33.1,1,0,,0.604,119.1,0,1,,0.016,31.7,0,1,,0.24,42.1,0,1,,0.061,82.6,1,0,,0.363,47.4,0,1,,0.095,7.3,0,1,,0.85,110.4,0,1,,0.095,42.1,1,0,,0.083,89.7,1,0,,0.717,86.8,0,1,
1227,User_1227,B011,2024-03-31,0.213,47.8,0,1,35.0,0.019,114.5,1,0,,0.87,11.0,0,1,,0.324,53.4,1,0,92.0,0.94,70.1,0,1,,0.293,81.8,0,1,,0.049,22.4,0,1,,0.727,106.8,0,1,,0.468,41.9,0,1,73.0,0.284,10.6,1,0,,0.299,31.8,0,1,,0.856,84.3,1,0,16.0,0.352,23.4,1,0,,0.33,111.6,0,1,,0.383,59.7,0,1,
1228,User_1228,B018,2024-03-18,0.403,30.2,1,0,,0.216,95.5,0,1,,0.579,36.7,0,1,,0.74,78.3,1,0,,0.166,91.7,0,1,,0.898,22.4,0,1,,0.952,102.2,1,0,,0.495,39.5,0,1,,0.113,92.0,0,1,,0.902,14.2,0,1,,0.433,73.1,0,1,,0.979,74.1,1,0,50.0,0.263,79.9,0,1,,0.177,25.7,1,0,,0.002,95.9,1,0,
1228,User_1228,B015,2024-03-19,0.582,45.4,1,0,,0.524,110.7,0,1,,0.886,90.6,0,1,,0.36,14.1,1,0,,0.022,84.6,1,0,,0.964,22.3,0,1,,0.189,116.6,0,1,19.0,0.063,9.8,0,1,,0.416,8.0,1,0,,0.568,21.2,1,0,,0.387,41.7,0,1,,0.308,31.6,1,0,,0.698,64.5,0,1,,0.328,17.4,1,0,,0.649,89.8,0,1,
1228,User_1228,B015,2024-03-19,0.256,78.1,0,1,,0.358,66.4,0,1,42.0,0.367,13.8,1,0,,0.22,102.5,0,1,,0.25,86.4,0,1,23.0,0.476,6.7,1,0,13.0,0.283,37.5,1,0,,0.117,84.0,0,1,,0.122,65.8,0,1,,0.544,35.0,1,0,,0.205,60.8,0,1,,0.29,108.7,1,0,,0.232,81.4,0,1,,0.475,6.8,1,0,,0.167,115.9,1,0,
1228,User_1228,B019,2024-03-19,0.021,26.9,1,0,,0.724,66.2,1,0,,0.745,115.0,0,1,,0.226,75.0,0,1,,0.918,79.3,0,1,,0.288,81.6,1,0,,0.201,43.5,0,1,,0.591,93.4,0,1,,0.956,66.9,1,0,,0.412,24.5,1,0,,0.559,11.5,0,1,,0.099,118.7,1,0,,0.295,43.0,1,0,,0.204,27.6,0,1,,0.289,117.5,0,1,
1228,User_1228,B008,2024-03-21,0.926,37.0,0,1,,0.689,103.4,0,1,,0.787,67.7,0,1,,0.345,118.2,0,1,,0.912,79.0,0,1,,0.776,59.7,0,1,,0.295,56.6,1,0,,0.575,11.5,0,1,,0.144,65.2,1,0,,0.4,61.9,1,0,95.0,0.807,69.7,1,0,,0.558,58.6,1,0,,0.681,47.6,1,0,,0.207,105.2,1,0,,0.121,106.1,0,1,
1228,User_1228,B005,2024-03-23,0.286,43.9,0,1,,0.157,59.0,0,1,67.0,0.046,83.0,1,0,,0.172,55.3,1,0,,0.965,114.5,0,1,,0.846,12.1,0,1,,0.183,42.6,1,0,,0.012,106.4,0,1,,0.601,39.5,1,0,32.0,0.11,32.1,0,1,,0.202,94.5,1,0,,0.634,9.4,1,0,,0.042,50.8,0,1,60.0,0.542,74.2,1,0,,0.784,96.2,1,0,
1228,User_1228,B012,2024-03-24,0.844,62.7,0,1,,0.453,48.2,1,0,,0.979,117.4,0,1,,0.919,22.8,1,0,,0.439,54.2,1,0,,0.956,30.3,1,0,41.0,0.121,33.4,0,1,,0.96,13.9,0,1,,0.971,25.7,0,1,,0.094,109.4,0,1,,0.641,119.5,0,1,,0.86,89.8,0,1,,0.677,106.6,0,1,18.0,0.327,118.8,1,0,,0.513,38.5,0,1,
1228,User_1228,B011,2024-03-24,0.1,45.1,1,0,,0.413,4.1,0,1,,0.003,85.5,0,1,,0.078,81.7,1,0,,0.768,65.6,0,1,,0.319,69.8,1,0,13.0,0.676,75.7,1,0,,0.39,92.6,1,0,,0.808,110.7,0,1,,0.617,93.2,0,1,,0.471,97.7,1,0,,0.843,92.0,0,1,,0.836,87.0,1,0,17.0,0.558,59.7,1,0,69.0,0.327,38.3,0,1,
1228,User_1228,B016,2024-03-27,0.252,91.0,0,1,,0.225,20.5,1,0,,0.974,21.1,0,1,,0.164,33.5,0,1,,0.728,91.7,1,0,,0.75,34.6,0,1,,0.57,101.8,1,0,59.0,0.703,81.8,1,0,,0.175,115.1,1,0,,0.492,100.6,0,1,,0.584,61.7,1,0,,0.256,64.1,1,0,,0.623,92.7,1,0,,0.533,21.0,0,1,23.0,0.248,82.8,1,0,
1229,User_1229,B010,2024-03-02,0.159,77.3,0,1,,0.989,25.0,0,1,,0.193,76.5,1,0,,0.396,18.4,1,0,,0.7,116.3,0,1,,0.913,11.2,0,1,,0.402,32.0,0,1,,0.212,87.0,1,0,,0.911,100.3,0,1,,0.507,27.5,0,1,,0.96,109.5,1,0,,0.006,108.4,0,1,,0.019,20.6,0,1,76.0,0.302,48.2,1,0,,0.236,91.4,0,1,
1229,User_1229,B018,2024-03-04,0.289,15.9,0,1,,0.017,69.0,0,1,,0.308,116.3,0,1,,0.175,9.5,1,0,,0.18,88.5,1,0,,0.25,87.7,1,0,,0.005,23.3,0,1,,0.257,97.7,0,1,,0.495,42.0,1,0,,0.525,115.6,1,0,,0.509,94.4,0,1,,0.722,10.5,1,0,,0.561,25.5,0,1,,0.843,66.1,1,0,,0.734,92.2,1,0,
1229,User_1229,B011,2024-03-05,0.031,86.7,1,0,,0.251,17.1,1,0,,0.946,28.2,1,0,,0.627,83.3,1,0,,0.367,115.3,1,0,,0.403,56.8,0,1,,0.018,6.2,1,0,,0.679,108.0,0,1,,0.203,111.6,0,1,,0.81,63.8,1,0,,0.488,104.0,0,1,,0.995,69.4,0,1,,0.81,71.2,1,0,,0.357,4.5,1,0,,0.086,75.2,0,1,
1229,User_1229,B016,2024-03-06,0.945,85.1,0,1,,0.1,41.0,1,0,,0.082,24.1,0,1,,0.908,40.0,1,0,,0.799,31.9,0,1,,0.483,113.9,0,1,,0.043,57.5,0,1,,0.499,58.0,1,0,,0.978,62.4,1,0,,0.323,92.0,0,1,,0.019,69.4,1,0,48.0,0.503,52.5,0,1,,0.081,107.5,0,1,,0.676,110.3,1,0,,0.863,112.5,0,1,
1229,User_1229,B006,2024-03-14,0.665,55.7,1,0,,0.598,56.6,1,0,,0.907,73.8,1,0,,0.837,101.9,0,1,,0.056,70.2,0,1,,0.776,117.8,1,0,87.0,0.948,1.5,1,0,,0.3,59.8,0,1,,0.402,59.9,1,0,,0.362,78.2,0,1,,0.2,11.4,1,0,,0.331,41.4,0,1,,0.967,8.0,0,1,,0.825,64.0,1,0,24.0,0.158,37.5,0,1,
1229,User_1229,B010,2024-03-16,0.316,68.7,1,0,,0.207,45.8,0,1,,0.975,14.6,0,1,,0.488,50.3,0,1,,0.442,107.0,1,0,,0.098,22.9,0,1,,0.938,36.4,1,0,,0.353,113.1,1,0,,0.012,2.3,1,0,,0.648,77.2,1,0,16.0,0.835,96.1,0,1,,0.265,112.8,0,1,,0.598,37.8,1,0,,0.769,108.3,1,0,,0.858,72.7,0,1,
1229,User_1229,B008,2024-03-20,0.408,9.7,1,0,,0.26,63.2,0,1,,0.211,18.3,0,1,,0.517,16.1,1,0,,0.685,90.8,1,0,,0.658,55.4,0,1,,0.46,21.6,1,0,,0.924,54.4,0,1,,0.338,101.6,0,1,,0.982,7.3,0,1,,0.524,51.8,0,1,,0.176,35.1,0,1,,0.911,41.8,1,0,,0.689,74.3,1,0,,0.727,105.4,0,1,
1229,User_1229,B009,2024-03-22,0.736,18.9,1,0,,0.307,104.8,1,0,,0.382,57.4,0,1,,0.32,64.0,0,1,,0.925,101.0,0,1,,0.942,67.7,1,0,,0.071,113.6,0,1,,0.069,16.1,1,0,,0.764,92.0,0,1,,0.695,37.2,0,1,,0.934,119.5,1,0,,0.787,71.4,0,1,,0.271,26.9,1,0,,0.736,40.7,1,0,46.0,0.144,68.8,0,1,18.0
